Sample_name,Num_of_http_request,Num of get request,Num of post request,Num requests between first html response and malware response,Time between first html response and malware response,if_there_other_format_between_exe_html,download_malware_time,if exist fake_format(Pretending action),if exist refer_header_for_malware_request,entropy_of_downloadmalware_url,request_parameters,request_parameters_length,Get or Post request,Have_exe_file,entropy_of_exe_file,suspicious functions,vt positive results,Domain_name,availability,DN entropy,creation date,expiration date,lifetime,country,emails entropy,result
2017/01/26/2017-01-26-pseudoDarkleech-Rig-V-sends-Cerber-ransomware,128,38,26,23,0:00:05,TRUE,0:00:00,FALSE,FALSE,0.728942294,7,239,FALSE,TRUE,7.895334629,6,42,rem.elasu.com,0,0.404862641,1357966800,1515819600,157852800,792,0.446558678,0
2017/01/27/2017-01-27-Cerber-from-malspam,36,16,2,29,0:00:03,TRUE,0:00:00,TRUE,FALSE,0.717873245,7,224,FALSE,TRUE,4.559920026,1,42,cong.dogamin.com,0,0.384727441,1424494800,1550725200,126230400,792,0.446558678,0
2017/01/27/2017-01-27-Cerber-from-malspam,488,238,6,241,0:00:20,TRUE,0:00:00,TRUE,FALSE,0.715208596,6,188,FALSE,TRUE,5.196297422,3,51,help.2043kutahya.com,0,0.502741016,1461816000,1619582400,157766400,792,0.446558678,0
2017/01/27/2017-01-27-Cerber-from-malspam,492,240,6,241,0:00:20,TRUE,0:00:00,TRUE,FALSE,0.715208596,6,188,FALSE,TRUE,6.776548642,3,0,help.2043kutahya.com,0,0.502741016,1461816000,1619582400,157766400,792,0.446558678,0
2017/01/27/2017-01-27-Cerber-from-malspam,496,242,6,241,0:00:20,TRUE,0:00:00,TRUE,FALSE,0.715208596,6,188,FALSE,TRUE,6.776548642,3,0,help.2043kutahya.com,0,0.502741016,1461816000,1619582400,157766400,792,0.446558678,0
2017/01/27/2017-01-27-Cerber-from-malspam,508,248,6,241,0:00:20,TRUE,0:00:00,TRUE,FALSE,0.715208596,6,188,FALSE,TRUE,6.776548642,3,0,help.2043kutahya.com,0,0.502741016,1461816000,1619582400,157766400,792,0.446558678,0
2017/01/27/2017-01-27-Cerber-from-malspam,564,262,20,45,0:00:06,TRUE,0:00:00,TRUE,FALSE,0.723903206,7,231,FALSE,TRUE,2.603155748,1,46,koko.anlayamiyorum.org,0,0.428139822,1424713627,1519408027,94694400,792,0,0
2017/01/27/2017-01-27-Cerber-from-malspam,572,266,20,45,0:00:06,TRUE,0:00:00,TRUE,FALSE,0.723903206,7,231,FALSE,TRUE,6.776548642,3,0,koko.anlayamiyorum.org,0,0.428139822,1424713627,1519408027,94694400,792,0,0
2017/01/30/2017-01-30-UPS-malspam-traffic-part-2-post-infection-activity,56,10,18,49,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.718303918,7,224,FALSE,TRUE,6.186814431,1,46,dns.mobilmhp.org,0,0.453125,1421868181,1516562581,94694400,792,0,0
2017/01/30/2017-01-30-UPS-malspam-traffic-part-2-post-infection-activity,64,12,20,3,0:00:21,TRUE,0:00:00,FALSE,TRUE,0.393285792,1,1,TRUE,TRUE,7.454126404,0,56,forum.odroid.com,0,0.375,1246939200,1594094400,347155200,410,0.427741016,0
2017/01/30/2017-01-30-UPS-malspam-traffic-part-2-post-infection-activity,72,14,22,3,0:02:11,TRUE,0:00:00,FALSE,TRUE,0.393285792,1,1,TRUE,TRUE,7.454126404,0,56,forum.odroid.com,0,0.375,1246939200,1594094400,347155200,410,0.427741016,0
2017/01/30/2017-01-30-UPS-malspam-traffic-part-2-post-infection-activity,76,16,22,3,0:02:11,TRUE,0:00:00,FALSE,TRUE,0.393285792,1,1,TRUE,TRUE,7.454126404,0,56,forum.odroid.com,0,0.375,1246939200,1594094400,347155200,410,0.427741016,0
2017/01/30/2017-01-30-UPS-malspam-traffic-part-2-post-infection-activity,444,36,186,3,0:02:11,TRUE,0:00:00,FALSE,TRUE,0.393285792,1,1,TRUE,TRUE,7.454126404,0,56,forum.odroid.com,0,0.375,1246939200,1594094400,347155200,410,0.427741016,0
2017/01/31/2017-01-31-hancitor-pony-malspam-traffic,8,4,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/01/31/2017-01-31-hancitor-pony-malspam-traffic,12,6,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/01/31/2017-01-31-hancitor-pony-malspam-traffic,16,8,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/01/31/2017-01-31-hancitor-pony-malspam-traffic,44,16,6,25,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.711485304,7,225,FALSE,TRUE,6.924339575,5,51,koko.yoncaliaparts.com,0,0.450867095,1474603200,1632369600,157766400,792,0.446558678,0
2017/01/31/2017-01-31-hancitor-pony-malspam-traffic,164,28,54,25,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.711485304,7,225,FALSE,TRUE,6.924339575,5,51,koko.yoncaliaparts.com,0,0.450867095,1474603200,1632369600,157766400,792,0.446558678,0
2017/02/01/2017-02-01-Hancitor-Pony-malspam-traffic,132,20,46,113,0:56:34,TRUE,0:00:00,FALSE,FALSE,0.517780861,1,37,FALSE,TRUE,5.95459296,8,48,bayandreef.com,0,0.440205084,986443200,1522900800,536457600,840,0.42409341,0
2017/02/02/2017-02-02-Cerber-from-zofelaseo.top,4,2,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/02/2017-02-02-Cerber-from-zofelaseo.top,8,4,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/02/2017-02-02-Cerber-from-zofelaseo.top,12,6,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/02/2017-02-02-Cerber-from-zofelaseo.top,20,10,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/02/2017-02-02-Cerber-from-zofelaseo.top,24,12,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/02/2017-02-02-Cerber-from-zofelaseo.top,28,14,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/02/2017-02-02-Cerber-from-zofelaseo.top,32,16,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/02/2017-02-02-Cerber-from-zofelaseo.top,36,18,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/04/2017-02-04-EITest-fake-Chrome-popup-leads-to-Spora-ransomware,8,2,2,7,0:39:13,FALSE,0:00:00,FALSE,TRUE,0.46126456,1,1,TRUE,TRUE,7.04224631,0,53,holinergroup.com,0,0.447227441,1266382800,1613538000,347155200,840,0.446558678,0
2017/02/04/2017-02-04-EITest-fake-Chrome-popup-leads-to-Spora-ransomware,16,4,4,7,0:39:13,FALSE,0:00:00,FALSE,TRUE,0.46126456,1,1,TRUE,TRUE,7.04224631,0,53,holinergroup.com,0,0.447227441,1266382800,1613538000,347155200,840,0.446558678,0
2017/02/06/2017-02-06-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,32,10,6,27,0:00:04,TRUE,0:00:00,FALSE,FALSE,0.719003905,7,228,FALSE,TRUE,6.942556074,6,47,ssl.myhealthandwellnesswatchers.com,0,0.465733905,1235192400,1519189200,283996800,840,0.446558678,0
2017/02/06/2017-02-06-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,60,18,12,25,0:00:06,TRUE,0:00:00,FALSE,FALSE,0.720618896,7,226,FALSE,TRUE,6.977861095,6,45,wow.wellnessmanagermd.com,0,0.449158719,1242878400,1495339200,252460800,840,0.446558678,0
2017/02/06/2017-02-06-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,108,28,26,43,0:00:07,TRUE,0:00:00,FALSE,FALSE,0.715187159,7,229,FALSE,TRUE,3.135046972,1,36,around.thesleep.doctor,0,0.457941598,,,,,,0
2017/02/06/2017-02-06-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,136,36,32,25,0:00:05,TRUE,0:00:00,FALSE,FALSE,0.716905808,7,231,FALSE,TRUE,6.987858467,4,45,one.overnightsuccess.life,0,0.466707595,,,,,,0
2017/02/06/2017-02-06-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,312,66,90,25,0:00:05,TRUE,0:00:00,FALSE,FALSE,0.716905808,7,231,FALSE,TRUE,6.987858467,4,45,one.overnightsuccess.life,0,0.466707595,,,,,,0
2017/02/06/2017-02-06-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,340,78,92,23,0:00:05,TRUE,0:00:00,FALSE,FALSE,0.710963656,7,244,FALSE,TRUE,7.915258232,6,47,list.thewakedoctor.com,0,0.469305234,1438920000,1533614400,94694400,840,0.446558678,0
2017/02/07/2017-02-07-Hancitor-Pony-malspam-traffic,116,16,42,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/08/2017-02-08-Cerber-from-unityvolverline.top-3-of-3,4,2,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/08/2017-02-08-Cerber-from-unityvolverline.top-3-of-3,8,4,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/08/2017-02-08-Cerber-from-unityvolverline.top-3-of-3,12,6,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/08/2017-02-08-Cerber-from-unityvolverline.top-3-of-3,16,8,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/08/2017-02-08-Cerber-from-unityvolverline.top-3-of-3,20,10,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/08/2017-02-08-Cerber-from-unityvolverline.top-3-of-3,24,12,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/08/2017-02-08-Cerber-from-unityvolverline.top-3-of-3,28,14,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/08/2017-02-08-Cerber-from-unityvolverline.top-3-of-3,36,18,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/09/2017-02-08-EITest-Rig-EK-sends-CryptoShield-ransomware-2nd-run,28,8,6,25,0:00:11,TRUE,0:00:00,FALSE,FALSE,0.72673051,7,224,FALSE,TRUE,7.243197007,3,46,need.southpadreforsale.com,0,0.478156451,1182312000,1497931200,315619200,840,0.446558678,0
2017/02/09/2017-02-08-EITest-Rig-EK-sends-CryptoShield-ransomware-2nd-run,56,16,12,25,0:00:09,TRUE,0:00:00,FALSE,FALSE,0.727724599,7,231,FALSE,TRUE,7.243197007,3,46,star.southpadrefishingguide.com,0,0.500283497,1199941200,1515560400,315619200,840,0.446558678,0
2017/02/10/2017-02-09-Hancitor-Pony-malspam-traffic,44,16,6,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/14/2017-02-14-EITest-Rig-EK-sends-CryptoShield-ransomware-3rd-run,4,0,2,0,0,TRUE,0:00:00,FALSE,TRUE,0.458461644,1,24,TRUE,TRUE,5.245964227,3,51,kuzem2.kku.edu.tr,0,0.391339743,,,,,0,0
2017/02/14/2017-02-14-EITest-Rig-EK-sends-CryptoShield-ransomware-3rd-run,16,2,6,11,0:02:23,TRUE,0:00:00,FALSE,TRUE,0.46126456,1,1,TRUE,TRUE,5.245964227,3,51,holinergroup.com,0,0.447227441,1266382800,1613538000,347155200,840,0.446558678,0
2017/02/14/2017-02-14-EITest-Rig-EK-sends-CryptoShield-ransomware-3rd-run,20,2,8,11,0:02:23,TRUE,0:00:00,FALSE,TRUE,0.487385834,1,36,TRUE,TRUE,5.705575905,1,44,www.emprendedores.itba.edu.ar,0,0.452616995,,,,,,0
2017/02/14/2017-02-14-EITest-Rig-EK-sends-CryptoShield-ransomware-3rd-run,24,2,10,11,0:02:23,TRUE,0:00:00,FALSE,TRUE,0.459558236,1,19,TRUE,TRUE,6.080908306,1,46,vpsle.edu.rs,0,0.385620316,,,,,,0
2017/02/14/2017-02-14-EITest-Rig-EK-sends-CryptoShield-ransomware-3rd-run,28,2,12,11,0:02:23,TRUE,0:00:00,FALSE,TRUE,0.459558236,1,19,TRUE,TRUE,6.080908306,1,46,vpsle.edu.rs,0,0.385620316,,,,,,0
2017/02/14/2017-02-14-EITest-Rig-EK-sends-CryptoShield-ransomware-3rd-run,56,10,18,25,0:00:06,TRUE,0:00:00,FALSE,TRUE,0.723932286,7,215,TRUE,TRUE,6.128963859,4,43,wer.datinguppercrust.com,0,0.485855276,1329714000,1519102800,189388800,840,0.446558678,0
2017/02/14/2017-02-14-EITest-Rig-EK-sends-CryptoShield-ransomware-3rd-run,84,18,24,25,0:00:08,TRUE,0:00:00,FALSE,TRUE,0.716372596,7,218,TRUE,TRUE,7.049223877,2,34,new.theagingbusiness.com,0,0.467575197,1304308800,1493697600,189388800,,0.446558678,0
2017/02/14/2017-02-14-EITest-Rig-EK-sends-CryptoShield-ransomware-3rd-run,112,26,30,25,0:00:07,TRUE,0:00:00,FALSE,TRUE,0.712661693,7,246,TRUE,TRUE,7.049223877,2,34,ex.twittergrandma.com,1,0.461212977,,,,,,0
2017/02/15/2017-02-15-EITest-HoeflerText-Chrome-popup-traffic-6-of-6,12,2,4,9,0:01:01,FALSE,0:00:00,FALSE,TRUE,0.46126456,1,1,TRUE,TRUE,5.125708265,3,43,holinergroup.com,0,0.447227441,1266382800,1613538000,347155200,840,0.446558678,0
2017/02/15/2017-02-15-EITest-HoeflerText-Chrome-popup-traffic-6-of-6,24,4,8,5,0:01:21,FALSE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,7.006994554,1,42,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/02/15/2017-02-15-EITest-HoeflerText-Chrome-popup-traffic-6-of-6,36,6,12,5,0:01:21,FALSE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,5.84672652,1,44,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/02/15/2017-02-15-EITest-HoeflerText-Chrome-popup-traffic-6-of-6,48,8,16,3,0:00:14,FALSE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,5.125708265,3,50,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/02/15/2017-02-15-EITest-HoeflerText-Chrome-popup-traffic-6-of-6,60,10,20,3,0:00:14,FALSE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,7.006994554,1,42,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/02/15/2017-02-15-EITest-HoeflerText-Chrome-popup-traffic-6-of-6,72,12,24,3,0:00:14,FALSE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,5.84672652,1,44,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/02/16/2017-02-16-Hancitor-malspam-traffic,348,16,158,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/16/2017-02-16-Hancitor-malspam-traffic,428,28,186,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/18/2017-02-17-Brazilian-malspam-traffic,16,8,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/20/2017-02-20-malspam-traffic,8,4,0,0,0,TRUE,0:00:00,FALSE,FALSE,0.50699477,1,6,FALSE,TRUE,7.189904552,5,44,lareinetravel.com,0,0.431852795,1333512000,1491278400,157766400,818,0.446558678,0
2017/02/21/2017-02-21-ZeusPandaBanker-malspam-traffic,276,36,102,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/21/2017-02-21-ZeusPandaBanker-malspam-traffic,280,38,102,0,0,TRUE,0:00:00,FALSE,FALSE,0.431956259,1,10,FALSE,TRUE,7.21256147,5,50,slversstrom.site,0,0.390625,,,,,,0
2017/02/22/2017-02-22-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,12,2,4,5,0:01:22,TRUE,0:00:00,FALSE,TRUE,0.460522969,1,1,TRUE,TRUE,6.173366488,1,43,www.expervision.com,0,0.447077199,770443200,1496203200,725760000,840,0.456719596,0
2017/02/22/2017-02-22-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,24,4,8,5,0:01:22,TRUE,0:00:00,FALSE,TRUE,0.460522969,1,1,TRUE,TRUE,6.173366488,1,43,www.expervision.com,0,0.447077199,770443200,1496203200,725760000,840,0.456719596,0
2017/02/22/2017-02-22-pseudoDarkleech-Rig-EK-sends-Cerber-ransomware,48,14,10,21,0:00:06,TRUE,0:00:00,FALSE,TRUE,0.714457307,7,230,TRUE,TRUE,7.921290077,6,39,now.pooldecksealer.com,0,0.450867095,1437105600,1500264000,63158400,840,0.446558678,0
2017/02/23/2017-02-23-Hancitor-malspam-traffic,36,16,2,33,0:00:04,TRUE,0:00:00,FALSE,FALSE,0.724199998,7,228,FALSE,TRUE,7.672308491,2,41,red.andrewmelbourne.net,0,0.428926682,1296882000,1549342800,252460800,840,0.446558678,0
2017/02/23/2017-02-23-Hancitor-malspam-traffic,108,28,26,33,0:00:04,TRUE,0:00:00,FALSE,FALSE,0.724199998,7,228,FALSE,TRUE,7.672308491,2,41,red.andrewmelbourne.net,0,0.428926682,1296882000,1549342800,252460800,840,0.446558678,0
2017/02/27/2017-02-27-Hancitor-malspam-traffic,24,12,0,19,0:00:14,TRUE,0:00:00,FALSE,FALSE,0.719342596,2,132,FALSE,TRUE,7.923745587,6,46,red.johnvaux.com,0,0.46875,1123128000,1501819200,378691200,840,0.446558678,0
2017/02/27/2017-02-27-Hancitor-malspam-traffic,48,24,0,17,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.708542381,2,140,FALSE,TRUE,7.454970688,2,47,dfg.o2thief.com,0,0.438361332,1201150800,1516770000,315619200,840,0.446558678,0
2017/02/27/2017-02-27-Hancitor-malspam-traffic,112,34,22,17,0:00:08,TRUE,0:00:00,FALSE,FALSE,0.708542381,2,140,FALSE,TRUE,7.454970688,2,47,dfg.o2thief.com,0,0.438361332,1201150800,1516770000,315619200,840,0.446558678,0
2017/02/28/2017-02-28-Hancitor-malspam-traffic,8,4,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/28/2017-02-28-Hancitor-malspam-traffic,16,8,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/28/2017-02-28-Hancitor-malspam-traffic,24,12,0,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/02/28/2017-02-28-Hancitor-malspam-traffic,52,22,4,21,0:00:10,TRUE,0:00:00,FALSE,FALSE,0.710884428,2,140,FALSE,TRUE,6.542406658,7,46,cxz.localgeniuses.net,0,0.461212977,1450760400,1608613200,157852800,840,0.446558678,0
2017/02/28/2017-02-28-Hancitor-malspam-traffic,152,32,44,21,0:00:10,TRUE,0:00:00,FALSE,FALSE,0.710884428,2,140,FALSE,TRUE,6.542406658,7,46,cxz.localgeniuses.net,0,0.461212977,1450760400,1608613200,157852800,840,0.446558678,0
2017/03/02/2017-03-02-Nebula-EK-5th-run,68,32,2,65,0:00:02,TRUE,0:00:00,FALSE,FALSE,0.494037854,1,7,FALSE,TRUE,3.05435554,0,51,qgg.losssubwayquilt.pw,0,0.462230735,2017-02-26T00:45:49.0Z,2018-02-26T23:59:59.0Z,,760,0.465201456,0
2017/03/02/2017-03-02-Nebula-EK-5th-run,184,64,28,113,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.494037854,1,7,FALSE,TRUE,3.05435554,0,51,qgg.losssubwayquilt.pw,0,0.462230735,2017-02-26T00:45:49.0Z,2018-02-26T23:59:59.0Z,,760,0.465201456,0
2017/03/02/2017-03-02-Nebula-EK-5th-run,204,74,28,113,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.494037854,1,7,FALSE,TRUE,3.05435554,0,51,qgg.losssubwayquilt.pw,0,0.462230735,2017-02-26T00:45:49.0Z,2018-02-26T23:59:59.0Z,,760,0.465201456,0
2017/03/02/2017-03-02-Nebula-EK-5th-run,224,84,28,113,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.494037854,1,7,FALSE,TRUE,3.05435554,0,51,qgg.losssubwayquilt.pw,0,0.462230735,2017-02-26T00:45:49.0Z,2018-02-26T23:59:59.0Z,,760,0.465201456,0
2017/03/02/2017-03-02-Nebula-EK-5th-run,248,96,28,113,0:00:03,TRUE,0:00:00,FALSE,FALSE,0.494037854,1,7,FALSE,TRUE,3.05435554,0,51,qgg.losssubwayquilt.pw,0,0.462230735,2017-02-26T00:45:49.0Z,2018-02-26T23:59:59.0Z,,760,0.465201456,0
2017/03/03/2017-03-03-malspam-traffic,728,218,146,655,0:01:19,TRUE,0:00:00,TRUE,FALSE,0.510222717,1,31,FALSE,TRUE,7.970280647,6,40,www.patriotpipeservices.com,0,0.450751918,1415422800,1573189200,157766400,840,0.446558678,0
2017/03/04/2017-03-04-KaiXin-EK-2nd-run,72,36,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/03/04/2017-03-04-KaiXin-EK-2nd-run,184,92,0,0,0,FALSE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/03/06/2017-03-06-Hancitor-malspam-traffic,12,2,4,3,0:01:05,TRUE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,5.008213923,2,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/06/2017-03-06-Hancitor-malspam-traffic,24,4,8,5,0:00:08,TRUE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,5.008213923,2,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/06/2017-03-06-Hancitor-malspam-traffic,36,6,12,5,0:00:08,TRUE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,5.008213923,2,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/06/2017-03-06-Hancitor-malspam-traffic,48,8,16,5,0:00:10,TRUE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,5.008213923,2,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/06/2017-03-06-Hancitor-malspam-traffic,60,10,20,5,0:00:15,TRUE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,5.008213923,2,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/06/2017-03-06-Hancitor-malspam-traffic,72,12,24,5,0:00:15,TRUE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,6.199791293,1,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/06/2017-03-06-Hancitor-malspam-traffic,80,14,26,5,0:00:15,TRUE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,6.199791293,1,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/06/2017-03-06-Hancitor-malspam-traffic,152,24,52,5,0:00:15,TRUE,0:00:00,FALSE,TRUE,0.45067357,1,1,TRUE,TRUE,6.199791293,1,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/07/2017-03-07-Sundown-EK,40,20,0,25,0:00:05,TRUE,0:00:00,FALSE,FALSE,0.704976455,2,129,FALSE,TRUE,7.4904224,2,46,art.locksmithcarolstream.info,0,0.473542649,1477938251,1509474251,31536000,840,0,0
2017/03/07/2017-03-07-Sundown-EK,60,30,0,17,0:00:01,TRUE,0:00:00,FALSE,FALSE,0.442110837,1,6,FALSE,TRUE,-1,-1,43,fbm.ytlyt.xyz,0,0.378373342,2016-06-02T09:24:58.0Z,2017-06-02T23:59:59.0Z,,136,0.541870316,0
2017/03/08/2017-03-08-Hancitor-malspam-traffic,56,12,16,0,0,TRUE,0,FALSE,FALSE,0,0,0,FALSE,FALSE,-1,-1,-1,,-1,-1,-1,-1,-1,-1,-1,0
2017/03/09/2017-03-08-Rig-EK-sends-Zbot,88,12,32,49,0:00:05,TRUE,0:00:00,FALSE,FALSE,0.718515135,2,138,FALSE,TRUE,7.865353101,1,48,cdn3.vjv4.xyz,0,0.42409341,2016-06-01T11:43:05.0Z,2017-06-01T23:59:59.0Z,,136,0.517105276,0
2017/03/10/2017-03-10-income-report-malspam-traffic,4,2,0,0,0,TRUE,0,TRUE,FALSE,0,0,0,FALSE,TRUE,5.820021239,0,0,,-1,-1,-1,-1,-1,-1,-1,0
2017/03/10/2017-03-10-income-report-malspam-traffic,16,4,4,5,0:00:00,TRUE,0:00:00,TRUE,TRUE,0.45067357,1,1,TRUE,TRUE,5.053469039,2,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/10/2017-03-10-income-report-malspam-traffic,28,6,8,5,0:00:00,TRUE,0:00:00,TRUE,TRUE,0.45067357,1,1,TRUE,TRUE,5.053469039,2,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
2017/03/10/2017-03-10-income-report-malspam-traffic,40,8,12,5,0:01:03,TRUE,0:00:00,TRUE,TRUE,0.45067357,1,1,TRUE,TRUE,5.053469039,2,49,oliveriosristorante.com,0,0.437674729,1064289600,1506139200,441849600,840,0.446558678,0
